"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"울산광역시 남구청",울산광역시 남구 야음본로47번길 8-1,,생활방범,1,,,30,,052-226-5572,35.519496,129.337206,2020-03-13
"울산광역시 남구청",울산광역시 남구 수암로 164,,생활방범,1,,,30,,052-226-5572,35.525586,129.324609,2020-03-13
"울산광역시 남구청",울산광역시 남구 수암로 164,,생활방범,1,,,30,,052-226-5572,35.525586,129.324609,2020-03-13
"울산광역시 남구청",울산광역시 남구 신선로65번길 4,,생활방범,1,,,30,,052-226-5572,35.521989,129.319764,2020-03-13
"울산광역시 남구청",울산광역시 남구 신선로65번길 4,,생활방범,1,,,30,,052-226-5572,35.521989,129.319764,2020-03-13
"울산광역시 남구청",울산광역시 남구 두왕로190번길 6,,생활방범,1,,,30,,052-226-5572,35.519441,129.312663,2020-03-13
"울산광역시 남구청",울산광역시 남구 두왕로190번길 6,,생활방범,1,,,30,,052-226-5572,35.519441,129.312663,2020-03-13
"울산광역시 남구청",울산광역시 남구 화합로31번길 9,,생활방범,1,,,30,,052-226-5572,35.527567,129.342106,2020-03-13
"울산광역시 남구청",울산광역시 남구 대암로90번길 7-19,,생활방범,1,,,30,,052-226-5572,35.529208,129.326457,2020-03-13
"울산광역시 남구청",울산광역시 남구 수암로149번길 16-5,,생활방범,1,,,30,,052-226-5572,35.528298,129.322380,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 야음동 530-12,생활방범,1,,,30,,052-226-5572,35.532262,129.336405,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 야음동 530-12,생활방범,1,,,30,,052-226-5572,35.532262,129.336405,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 야음동 530-12,생활방범,1,,,30,,052-226-5572,35.532262,129.336405,2020-03-13
"울산광역시 남구청",울산광역시 남구 수암로116번길 49,,생활방범,1,,,30,,052-226-5572,35.524218,129.319918,2020-03-13
"울산광역시 남구청",울산광역시 남구 수암로116번길 49,,생활방범,1,,,30,,052-226-5572,35.524218,129.319918,2020-03-13
"울산광역시 남구청",울산광역시 남구 수암로116번길 49,,생활방범,1,,,30,,052-226-5572,35.524218,129.319918,2020-03-13
"울산광역시 남구청",울산광역시 남구 두왕로48번길 9-22,,생활방범,1,,,30,,052-226-5572,35.508664,129.310033,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 선암동 181-145,생활방범,1,,,30,,052-226-5572,35.512959,129.335352,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 선암동 181-145,생활방범,1,,,30,,052-226-5572,35.512959,129.335352,2020-03-13
"울산광역시 남구청",울산광역시 남구 화합로125번길 21,,생활방범,1,,,30,,052-226-5572,35.535397,129.338098,2020-03-13
"울산광역시 남구청",울산광역시 남구 화합로125번길 21,,생활방범,1,,,30,,052-226-5572,35.535397,129.338098,2020-03-13
"울산광역시 남구청",울산광역시 남구 화합로125번길 12,,생활방범,1,,,30,,052-226-5572,35.535867,129.338976,2020-03-13
"울산광역시 남구청",울산광역시 남구 달삼로72번길 13,,생활방범,1,,,30,,052-226-5572,35.535259,129.337508,2020-03-13
"울산광역시 남구청",울산광역시 남구 달삼로72번길 13,,생활방범,1,,,30,,052-226-5572,35.535259,129.337508,2020-03-13
"울산광역시 남구청",울산광역시 남구 달삼로72번길 13,,생활방범,1,,,30,,052-226-5572,35.535259,129.337508,2020-03-13
"울산광역시 남구청",울산광역시 남구 삼산중로6번길 20-1,,생활방범,1,,,30,,052-226-5572,35.533909,129.339067,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 달동 1307-5,생활방범,1,,,30,,052-226-5572,35.534279,129.339730,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 달동 1307-5,생활방범,1,,,30,,052-226-5572,35.534279,129.339730,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 달동 1307-5,생활방범,1,,,30,,052-226-5572,35.534279,129.339730,2020-03-13
"울산광역시 남구청",울산광역시 남구 삼산중로6번길 20-1,,생활방범,1,,,30,,052-226-5572,35.533909,129.339067,2020-03-13
"울산광역시 남구청",울산광역시 남구 삼산중로6번길 20-1,,생활방범,1,,,30,,052-226-5572,35.533909,129.339067,2020-03-13
"울산광역시 남구청",울산광역시 남구 팔등로115번길 22,,생활방범,1,,,30,,052-226-5572,35.548698,129.318286,2020-03-13
"울산광역시 남구청",울산광역시 남구 월평로129번길 11,,생활방범,1,,,30,,052-226-5572,35.544948,129.318881,2020-03-13
"울산광역시 남구청",울산광역시 남구 팔등로115번길 10,,생활방범,1,,,30,,052-226-5572,35.548078,129.318859,2020-03-13
"울산광역시 남구청",울산광역시 남구 번영로233번길 2,,생활방범,1,,,30,,052-226-5572,35.545668,129.323460,2020-03-13
"울산광역시 남구청",울산광역시 남구 왕생로 12,,생활방범,1,,,30,,052-226-5572,35.534701,129.332730,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 달동 1268-7,생활방범,1,,,30,,052-226-5572,35.536251,129.331201,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 달동 1332-2,생활방범,1,,,30,,052-226-5572,35.542585,129.332059,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 삼산동 78-1,생활방범,1,,,30,,052-226-5572,35.544643,129.354765,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 삼산동 1560-5,생활방범,1,,,30,,052-226-5572,35.541741,129.343351,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 삼산동 1495-1,생활방범,1,,,30,,052-226-5572,35.547762,129.326486,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 삼산동 1572,생활방범,1,,,30,,052-226-5572,35.541529,129.337056,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로339번길 16,,생활방범,1,,,30,,052-226-5572,35.545100,129.343659,2020-03-13
"울산광역시 남구청",울산광역시 남구 삼산로318번길 22,,생활방범,1,,,30,,052-226-5572,35.537924,129.341360,2020-03-13
"울산광역시 남구청",울산광역시 남구 삼산로318번길 26,,생활방범,1,,,30,,052-226-5572,35.537580,129.341396,2020-03-13
"울산광역시 남구청",울산광역시 남구 삼산로392번길 6,,생활방범,1,,,30,,052-226-5572,35.539236,129.349785,2020-03-13
"울산광역시 남구청",울산광역시 남구 삼산로317번길 7,,생활방범,1,,,30,,052-226-5572,35.540913,129.341548,2020-03-13
"울산광역시 남구청",울산광역시 남구 삼산로267번길 6-16,,생활방범,1,,,30,,052-226-5572,35.539796,129.337111,2020-03-13
"울산광역시 남구청",울산광역시 남구 꽃대나리로15번길 6,,생활방범,1,,,30,,052-226-5572,35.533642,129.331495,2020-03-13
"울산광역시 남구청",울산광역시 남구 왕생로10번길 16,울산광역시 남구 달동 1289-4,생활방범,1,,,30,,052-226-5572,35.534494,129.334409,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 달동 1293-3,생활방범,1,,,30,,052-226-5572,35.533989,129.331881,2020-03-13
"울산광역시 남구청",울산광역시 남구 번영로233번길 14-1,,생활방범,1,,,30,,052-226-5572,35.545285,129.322117,2020-03-13
"울산광역시 남구청",울산광역시 남구 번영로271번길 10,,생활방범,1,,,30,,052-226-5572,35.548740,129.321330,2020-03-13
"울산광역시 남구청",울산광역시 남구 신정로116번길 4,,생활방범,1,,,30,,052-226-5572,35.541929,129.320057,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 달동 1345-6,생활방범,1,,,30,,052-226-5572,35.540111,129.329631,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 277,,생활방범,1,,,30,,052-226-5572,35.544529,129.335083,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로436번길 9,울산광역시 남구 삼산동 195,생활방범,1,,,30,,052-226-5572,35.542018,129.352543,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로412번길 3,울산광역시 남구 삼산동 200-1,생활방범,1,,,30,,052-226-5572,35.542221,129.349996,2020-03-13
"울산광역시 남구청",울산광역시 남구 왕생로62번길 11,,생활방범,1,,,30,,052-226-5572,35.539381,129.333120,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 삼산동 1495-1,생활방범,1,,,30,,052-226-5572,35.547762,129.326486,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 삼산동 1629-11,생활방범,1,,,30,,052-226-5572,35.537608,129.345359,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 달동 1271-14,생활방범,1,,,30,,052-226-5572,35.535781,129.329916,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로302번길 39,,생활방범,1,,,30,,052-226-5572,35.540658,129.337492,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 달동 78-5,생활방범,1,,,30,,052-226-5572,35.533314,129.332628,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 달동 1303-4,생활방범,1,,,30,,052-226-5572,35.534425,129.337844,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로234번길 3,,생활방범,1,,,30,,052-226-5572,35.542127,129.331039,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 달동 1306-6,생활방범,1,,,30,,052-226-5572,35.534041,129.340051,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로251번길 25,,생활방범,1,,,30,,052-226-5572,35.545841,129.330757,2020-03-13
"울산광역시 남구청",울산광역시 남구 남중로108번길 19,,생활방범,1,,,30,,052-226-5572,35.544565,129.349848,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로312번길 2,울산광역시 남구 삼산동 1549-1,생활방범,1,,,30,,052-226-5572,35.543161,129.338509,2020-03-13
"울산광역시 남구청",울산광역시 남구 팔등로115번길 22,,생활방범,1,,,30,,052-226-5572,35.548698,129.318286,2020-03-13
"울산광역시 남구청",울산광역시 남구 팔등로115번길 10,,생활방범,1,,,30,,052-226-5572,35.548078,129.318859,2020-03-13
"울산광역시 남구청",울산광역시 남구 왕생로86번길 33,,생활방범,1,,,30,,052-226-5572,35.542473,129.333405,2020-03-13
"울산광역시 남구청",울산광역시 남구 월평로 147,,생활방범,1,,,30,,052-226-5572,35.544878,129.321404,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로145번길 15,,생활방범,1,,,30,,052-226-5572,35.541767,129.320799,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로183번길 33,,생활방범,1,,,30,,052-226-5572,35.544607,129.323906,2020-03-13
"울산광역시 남구청",울산광역시 남구 남중로74번길 11,,생활방범,1,,,30,,052-226-5572,35.541115,129.349209,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 삼산동 1463-1,생활방범,1,,,30,,052-226-5572,35.546109,129.332237,2020-03-13
"울산광역시 남구청",울산광역시 남구 갈밭로10번길 15-1,,생활방범,1,,,30,,052-226-5572,35.534568,129.341880,2020-03-13
"울산광역시 남구청",울산광역시 남구 정동로6번길 9-3,,생활방범,1,,,30,,052-226-5572,35.534749,129.344773,2020-03-13
"울산광역시 남구청",울산광역시 남구 월평로 209,,생활방범,1,,,30,,052-226-5572,35.546526,129.327754,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 삼산동 172-2,생활방범,1,,,30,,052-226-5572,35.543826,129.351185,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 삼산동 1490-1,생활방범,1,,,30,,052-226-5572,35.547481,129.329824,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 달동 1260-1,생활방범,1,,,30,,052-226-5572,35.536842,129.334282,2020-03-13
"울산광역시 남구청",울산광역시 남구 번영로104번길 6,울산광역시 남구 달동 1273-9,생활방범,1,,,30,,052-226-5572,35.534758,129.330346,2020-03-13
"울산광역시 남구청",울산광역시 남구 번영로104번길 6,,생활방범,1,,,30,,052-226-5572,35.534757,129.330353,2020-03-13
"울산광역시 남구청",울산광역시 남구 달삼로32번길 7,,생활방범,1,,,30,,052-226-5572,35.535107,129.333020,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 달동 1349-2,생활방범,1,,,30,,052-226-5572,35.540239,129.332394,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 신정동 140-4,생활방범,1,,,30,,052-226-5572,35.541670,129.323948,2020-03-13
"울산광역시 남구청",울산광역시 남구 월평로135번길 28-1,울산광역시 남구 신정동 255-15,생활방범,1,,,30,,052-226-5572,35.546536,129.319159,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 삼산동 324-69,생활방범,1,,,30,,052-226-5572,35.535436,129.349132,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로346번길 2,,생활방범,1,,,30,,052-226-5572,35.543172,129.342391,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로251번길 25,,생활방범,1,,,30,,052-226-5572,35.545841,129.330757,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로339번길 16,,생활방범,1,,,30,,052-226-5572,35.545100,129.343659,2020-03-13
"울산광역시 남구청",울산광역시 남구 갈밭로10번길 4,울산광역시 남구 삼산동 1590-10,생활방범,1,,,30,,052-226-5572,35.535739,129.341314,2020-03-13
"울산광역시 남구청",울산광역시 남구 왕생로 142,,생활방범,1,,,30,,052-226-5572,35.545771,129.328737,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로312번길 2,울산광역시 남구 삼산동 1549-1,생활방범,1,,,30,,052-226-5572,35.543176,129.338509,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 254,,생활방범,1,,,30,,052-226-5572,35.543236,129.332928,2020-03-13
"울산광역시 남구청",울산광역시 남구 월평로 241,,생활방범,1,,,30,,052-226-5572,35.547405,129.331285,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로 233,울산광역시 남구 신정동 161-1,생활방범,1,,,30,,052-226-5572,35.543121,129.320258,2020-03-13
"울산광역시 남구청",울산광역시 남구 돋질로157번길 32,,생활방범,1,,,30,,052-226-5572,35.543637,129.321765,2020-03-13
"울산광역시 남구청",울산광역시 남구 번영로234번길 9,,생활방범,1,,,30,,052-226-5572,35.546455,129.326156,2020-03-13
"울산광역시 남구청",울산광역시 남구 삼산로228번길 18,,생활방범,1,,,30,,052-226-5572,35.536641,129.332399,2020-03-13
"울산광역시 남구청",울산광역시 남구 달삼로58번길 8,,생활방범,1,,,30,,052-226-5572,35.535129,129.335584,2020-03-13
